Date,Open,High,Low,Close,Adj Close,Volume
1963-08-01,3.250000,3.400000,3.210000,3.390000,3.390000,0
1963-09-01,3.380000,3.410000,3.340000,3.370000,3.370000,0
1963-10-01,3.370000,3.490000,3.370000,3.480000,3.480000,0
1963-11-01,3.490000,3.580000,3.460000,3.500000,3.500000,0
1963-12-01,3.530000,3.540000,3.490000,3.510000,3.510000,0
1964-01-01,3.530000,3.550000,3.500000,3.500000,3.500000,0
1964-02-01,3.500000,3.600000,3.500000,3.600000,3.600000,0
1964-03-01,3.580000,3.580000,3.510000,3.510000,3.510000,0
1964-04-01,3.530000,3.530000,3.440000,3.450000,3.450000,0
1964-05-01,3.460000,3.500000,3.460000,3.470000,3.470000,0
1964-06-01,3.470000,3.500000,3.460000,3.470000,3.470000,0
1964-07-01,3.480000,3.500000,3.420000,3.470000,3.470000,0
1964-08-01,3.470000,3.510000,3.470000,3.500000,3.500000,0
1964-09-01,3.500000,3.550000,3.500000,3.550000,3.550000,0
1964-10-01,3.550000,3.590000,3.550000,3.550000,3.550000,0
1964-11-01,3.550000,3.840000,3.550000,3.840000,3.840000,0
1964-12-01,3.850000,3.870000,3.760000,3.820000,3.820000,0
1965-01-01,3.810000,3.870000,3.760000,3.870000,3.870000,0
1965-02-01,3.880000,4.000000,3.880000,3.990000,3.990000,0
1965-03-01,3.970000,3.970000,3.890000,3.930000,3.930000,0
1965-04-01,3.930000,3.940000,3.900000,3.910000,3.910000,0
1965-05-01,3.900000,3.900000,3.870000,3.870000,3.870000,0
1965-06-01,3.880000,3.880000,3.770000,3.810000,3.810000,0
1965-07-01,3.820000,3.880000,3.800000,3.810000,3.810000,0
1965-08-01,3.820000,3.900000,3.800000,3.900000,3.900000,0
1965-09-01,3.890000,4.050000,3.860000,4.020000,4.020000,0
1965-10-01,4.000000,4.060000,3.980000,4.060000,4.060000,0
1965-11-01,4.070000,4.130000,4.040000,4.130000,4.130000,0
1965-12-01,4.130000,4.500000,4.120000,4.490000,4.490000,0
1966-01-01,4.510000,4.660000,4.510000,4.630000,4.630000,0
1966-02-01,4.660000,4.700000,4.610000,4.640000,4.640000,0
1966-03-01,4.650000,4.690000,4.460000,4.520000,4.520000,0
1966-04-01,4.500000,4.670000,4.480000,4.650000,4.650000,0
1966-05-01,4.650000,4.680000,4.600000,4.640000,4.640000,0
1966-06-01,4.630000,4.630000,4.330000,4.580000,4.580000,0
1966-07-01,4.640000,4.960000,4.640000,4.770000,4.770000,0
1966-08-01,4.750000,5.090000,4.750000,5.060000,5.060000,0
1966-09-01,5.080000,5.590000,5.080000,5.340000,5.340000,0
1966-10-01,5.330000,5.480000,5.190000,5.220000,5.220000,0
1966-11-01,5.270000,5.450000,5.160000,5.160000,5.160000,0
1966-12-01,5.160000,5.190000,4.780000,4.810000,4.810000,0
1967-01-01,4.840000,4.850000,4.510000,4.510000,4.510000,0
1967-02-01,4.500000,4.640000,4.460000,4.540000,4.540000,0
1967-03-01,4.450000,4.450000,4.010000,4.010000,4.010000,0
1967-04-01,3.970000,4.000000,3.710000,3.730000,3.730000,0
1967-05-01,3.750000,3.750000,3.460000,3.460000,3.460000,0
1967-06-01,3.400000,4.000000,3.330000,4.000000,4.000000,0
1967-07-01,4.100000,4.350000,4.100000,4.120000,4.120000,0
1967-08-01,4.160000,4.450000,4.150000,4.380000,4.380000,0
1967-09-01,4.340000,4.600000,4.290000,4.390000,4.390000,0
1967-10-01,4.400000,4.670000,4.400000,4.560000,4.560000,0
1967-11-01,4.580000,4.950000,4.570000,4.950000,4.950000,0
1967-12-01,5.010000,5.070000,4.890000,5.040000,5.040000,0
1968-01-01,5.040000,5.100000,4.820000,4.880000,4.880000,0
1968-02-01,4.840000,5.060000,4.840000,5.020000,5.020000,0
1968-03-01,5.010000,5.450000,4.990000,5.170000,5.170000,0
1968-04-01,5.130000,5.530000,5.130000,5.510000,5.510000,0
1968-05-01,5.480000,5.920000,5.480000,5.680000,5.680000,0
1968-06-01,5.650000,5.720000,5.200000,5.300000,5.300000,0
1968-07-01,5.300000,5.470000,5.170000,5.170000,5.170000,0
1968-08-01,4.970000,5.210000,4.890000,5.180000,5.180000,0
1968-09-01,5.180000,5.300000,5.090000,5.160000,5.160000,0
1968-10-01,5.160000,5.510000,5.160000,5.480000,5.480000,0
1968-11-01,5.460000,5.520000,5.400000,5.520000,5.520000,0
1968-12-01,5.610000,6.290000,5.610000,6.250000,6.250000,0
1969-01-01,6.140000,6.250000,6.010000,6.190000,6.190000,0
1969-02-01,6.190000,6.200000,6.000000,6.190000,6.190000,0
1969-03-01,6.170000,6.170000,5.910000,5.990000,5.990000,0
1969-04-01,5.990000,6.230000,5.870000,5.870000,5.870000,0
1969-05-01,5.920000,6.140000,5.920000,6.080000,6.080000,0
1969-06-01,6.120000,6.810000,6.070000,6.290000,6.290000,0
1969-07-01,6.670000,7.140000,6.670000,7.060000,7.060000,0
1969-08-01,7.000000,7.160000,6.780000,6.950000,6.950000,0
1969-09-01,7.030000,7.160000,6.910000,7.140000,7.140000,0
1969-10-01,7.170000,7.170000,6.900000,6.990000,6.990000,0
1969-11-01,6.970000,7.550000,6.970000,7.510000,7.510000,0
1969-12-01,7.500000,8.080000,7.500000,8.010000,8.010000,0
1970-01-01,7.920000,7.930000,7.790000,7.860000,7.860000,0
1970-02-01,7.720000,7.720000,6.770000,6.850000,6.850000,0
1970-03-01,6.870000,6.930000,6.080000,6.380000,6.380000,0
1970-04-01,6.340000,6.960000,6.320000,6.930000,6.930000,0
1970-05-01,6.840000,7.090000,6.560000,6.930000,6.930000,0
1970-06-01,6.850000,6.850000,6.370000,6.490000,6.490000,0
1970-07-01,6.480000,6.710000,6.280000,6.380000,6.380000,0
1970-08-01,6.400000,6.550000,6.230000,6.330000,6.330000,0
1970-09-01,6.390000,6.410000,5.710000,5.840000,5.840000,0
1970-10-01,5.860000,6.070000,5.760000,5.840000,5.840000,0
1970-11-01,5.690000,5.690000,4.800000,5.040000,5.040000,0
1970-12-01,4.980000,4.980000,4.740000,4.850000,4.850000,0
1971-01-01,4.890000,4.890000,4.120000,4.150000,4.150000,0
1971-02-01,4.120000,4.120000,3.400000,3.400000,3.400000,0
1971-03-01,3.360000,3.640000,3.220000,3.640000,3.640000,0
1971-04-01,3.650000,4.040000,3.650000,3.930000,3.930000,0
1971-05-01,3.840000,4.450000,3.780000,4.340000,4.340000,0
1971-06-01,4.360000,5.220000,4.240000,5.220000,5.220000,0
1971-07-01,5.210000,5.530000,5.210000,5.310000,5.310000,0
1971-08-01,5.240000,5.370000,4.440000,4.440000,4.440000,0
