Date,Open,High,Low,Close,Adj Close,Volume
2011-04-01,4.506000,4.671000,4.389000,4.406000,4.406000,0
2011-05-01,4.418000,4.418000,4.207000,4.216000,4.216000,0
2011-06-01,4.193000,4.449000,4.137000,4.382000,4.382000,0
2011-07-01,4.362000,4.416000,4.132000,4.132000,4.132000,0
2011-08-01,4.141000,4.168000,3.341000,3.592000,3.592000,0
2011-09-01,3.576000,3.655000,2.752000,2.921000,2.921000,0
2011-10-01,2.851000,3.452000,2.694000,3.199000,3.199000,0
2011-11-01,3.039000,3.188000,2.823000,3.062000,3.062000,0
2011-12-01,3.139000,3.159000,2.786000,2.889000,2.889000,0
2012-01-01,2.977000,3.179000,2.880000,2.934000,2.934000,0
2012-02-01,2.948000,3.239000,2.941000,3.086000,3.086000,0
2012-03-01,3.151000,3.490000,3.058000,3.345000,3.345000,0
2012-04-01,3.330000,3.411000,3.058000,3.109000,3.109000,0
2012-05-01,3.116000,3.168000,2.585000,2.672000,2.672000,0
2012-06-01,2.599000,2.829000,2.510000,2.763000,2.763000,0
2012-07-01,2.742000,2.749000,2.452000,2.577000,2.577000,0
2012-08-01,2.575000,2.984000,2.508000,2.684000,2.684000,0
2012-09-01,2.680000,3.277000,2.663000,2.834000,2.834000,0
2012-10-01,2.810000,3.007000,2.800000,2.851000,2.851000,0
2012-11-01,2.880000,2.963000,2.696000,2.794000,2.794000,0
2012-12-01,2.833000,3.036000,2.745000,2.952000,2.952000,0
2013-01-01,3.043000,3.220000,2.992000,3.170000,3.170000,0
2013-02-01,3.195000,3.244000,3.034000,3.094000,3.094000,0
2013-03-01,3.051000,3.284000,3.045000,3.104000,3.104000,0
2013-04-01,3.136000,3.140000,2.839000,2.884000,2.884000,0
2013-05-01,2.865000,3.356000,2.810000,3.308000,3.308000,0
2013-06-01,3.309000,3.630000,3.169000,3.498000,3.498000,0
2013-07-01,3.523000,3.792000,3.458000,3.646000,3.646000,0
2013-08-01,3.669000,3.930000,3.602000,3.676000,3.676000,0
2013-09-01,3.754000,3.910000,3.648000,3.686000,3.686000,0
2013-10-01,3.719000,3.804000,3.565000,3.631000,3.631000,0
2013-11-01,3.665000,3.938000,3.648000,3.808000,3.808000,0
2013-12-01,3.843000,3.976000,3.810000,3.964000,3.964000,0
2014-01-01,3.963000,3.967000,3.594000,3.622000,3.622000,0
2014-02-01,3.626000,3.744000,3.539000,3.592000,3.592000,0
2014-03-01,3.557000,3.751000,3.494000,3.561000,3.561000,0
2014-04-01,3.585000,3.652000,3.418000,3.458000,3.458000,0
2014-05-01,3.474000,3.503000,3.267000,3.314000,3.314000,0
2014-06-01,3.348000,3.499000,3.333000,3.338000,3.338000,0
2014-07-01,3.378000,3.516000,3.217000,3.311000,3.311000,0
2014-08-01,3.352000,3.370000,3.059000,3.080000,3.080000,0
2014-09-01,3.139000,3.391000,3.136000,3.212000,3.212000,0
2014-10-01,3.184000,3.276000,2.677000,3.060000,3.060000,0
2014-11-01,3.053000,3.133000,2.905000,2.910000,2.910000,0
2014-12-01,2.886000,3.016000,2.687000,2.749000,2.749000,0
2015-01-01,2.769000,2.782000,2.226000,2.251000,2.251000,0
2015-02-01,2.254000,2.746000,2.235000,2.600000,2.600000,0
2015-03-01,2.616000,2.870000,2.445000,2.544000,2.544000,0
2015-04-01,2.501000,2.813000,2.457000,2.753000,2.753000,0
2015-05-01,2.778000,3.099000,2.768000,2.847000,2.847000,0
2015-06-01,2.885000,3.255000,2.864000,3.104000,3.104000,0
2015-07-01,3.192000,3.245000,2.895000,2.927000,2.927000,0
2015-08-01,2.907000,2.963000,2.625000,2.931000,2.931000,0
2015-09-01,2.909000,3.092000,2.841000,2.880000,2.880000,0
2015-10-01,2.853000,2.970000,2.749000,2.933000,2.933000,0
2015-11-01,2.947000,3.140000,2.941000,2.990000,2.990000,0
2015-12-01,2.999000,3.113000,2.872000,3.015000,3.015000,0
2016-01-01,2.978000,3.022000,2.711000,2.758000,2.758000,0
2016-02-01,2.748000,2.781000,2.409000,2.615000,2.615000,0
2016-03-01,2.630000,2.757000,2.598000,2.620000,2.620000,0
2016-04-01,2.617000,2.764000,2.511000,2.666000,2.666000,0
2016-05-01,2.663000,2.719000,2.552000,2.629000,2.629000,0
2016-06-01,2.631000,2.632000,2.247000,2.307000,2.307000,0
2016-07-01,2.220000,2.359000,2.102000,2.182000,2.182000,0
2016-08-01,2.229000,2.340000,2.204000,2.231000,2.231000,0
2016-09-01,2.251000,2.500000,2.206000,2.336000,2.336000,0
2016-10-01,2.315000,2.638000,2.305000,2.589000,2.589000,0
2016-11-01,2.598000,3.091000,2.538000,3.017000,3.017000,0
2016-12-01,3.076000,3.197000,3.025000,3.063000,3.063000,0
2017-01-01,3.123000,3.129000,2.902000,3.051000,3.051000,0
2017-02-01,3.081000,3.127000,2.947000,2.968000,2.968000,0
2017-03-01,3.027000,3.201000,2.960000,3.018000,3.018000,0
2017-04-01,3.015000,3.026000,2.841000,2.952000,2.952000,0
2017-05-01,2.962000,3.059000,2.857000,2.857000,2.857000,0
2017-06-01,2.879000,2.893000,2.682000,2.840000,2.840000,0
2017-07-01,2.839000,2.944000,2.797000,2.898000,2.898000,0
2017-08-01,2.909000,2.930000,2.694000,2.725000,2.725000,0
2017-09-01,2.735000,2.900000,2.651000,2.857000,2.857000,0
2017-10-01,2.866000,2.980000,2.802000,2.875000,2.875000,0
2017-11-01,2.897000,2.899000,2.739000,2.832000,2.832000,0
2017-12-01,2.791000,2.877000,2.687000,2.739000,2.739000,0
2018-01-01,2.774000,2.994000,2.764000,2.942000,2.942000,0
2018-02-01,2.964000,3.221000,2.943000,3.127000,3.127000,0
2018-03-01,3.103000,3.178000,2.968000,2.972000,2.972000,0
2018-04-01,2.991000,3.219000,2.956000,3.097000,3.097000,0
2018-05-01,3.130000,3.247000,2.954000,2.986000,2.986000,0
2018-06-01,3.056000,3.140000,2.954000,2.983000,2.983000,0
2018-07-01,2.966000,3.116000,2.925000,3.083000,3.083000,0
2018-08-01,3.114000,3.147000,2.963000,3.010000,3.010000,0
2018-09-01,3.037000,3.248000,3.035000,3.197000,3.197000,0
2018-10-01,3.233000,3.424000,3.196000,3.402000,3.402000,0
2018-11-01,3.417000,3.455000,3.278000,3.311000,3.311000,0
2018-12-01,3.331000,3.334000,2.957000,3.020000,3.020000,0
2019-01-01,2.987000,3.109000,2.900000,3.005000,3.005000,0
2019-02-01,2.994000,3.098000,2.970000,3.083000,3.083000,0
2019-03-01,3.104000,3.129000,2.799000,2.822000,2.822000,0
2019-04-01,2.847000,3.011000,2.835000,2.940000,2.940000,0
2019-05-01,2.926000,2.953000,2.574000,2.583000,2.583000,0
2019-06-01,2.565000,2.652000,2.502000,2.528000,2.528000,0
2019-07-01,2.544000,2.670000,2.466000,2.527000,2.527000,0
2019-08-01,2.529000,2.529000,1.905000,1.970000,1.970000,0
2019-09-01,1.945000,2.378000,1.909000,2.199000,2.199000,0
2019-09-20,2.235000,2.237000,2.192000,2.199000,2.199000,0
